2023-11-25 13:44:17,795 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:44:17,796 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:44:17,797 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:44:17,797 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:44:17,798 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:46:39,861 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:46:39,861 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:46:39,862 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:46:39,862 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:46:39,863 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:46:44,142 [ERROR]: 微信公众号更新出错：登录出错：Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=119.0.6045.160)
Stacktrace:
	GetHandleVerifier [0x00007FF6C5F582B2+55298]
	(No symbol) [0x00007FF6C5EC5E02]
	(No symbol) [0x00007FF6C5D805AB]
	(No symbol) [0x00007FF6C5D60038]
	(No symbol) [0x00007FF6C5DE6BC7]
	(No symbol) [0x00007FF6C5DFA15F]
	(No symbol) [0x00007FF6C5DE1E83]
	(No symbol) [0x00007FF6C5DB670A]
	(No symbol) [0x00007FF6C5DB7964]
	GetHandleVerifier [0x00007FF6C62D0AAB+3694587]
	GetHandleVerifier [0x00007FF6C632728E+4048862]
	GetHandleVerifier [0x00007FF6C631F173+4015811]
	GetHandleVerifier [0x00007FF6C5FF47D6+695590]
	(No symbol) [0x00007FF6C5ED0CE8]
	(No symbol) [0x00007FF6C5ECCF34]
	(No symbol) [0x00007FF6C5ECD062]
	(No symbol) [0x00007FF6C5EBD3A3]
	BaseThreadInitThunk [0x00007FFBB2EF1F67+23]
	RtlUserThreadStart [0x00007FFBB3D44730+32]

2023-11-25 13:47:39,893 [ERROR]: 发送即时邮件出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 28304 and this is thread id 24252.
2023-11-25 13:47:39,894 [ERROR]: 发送五育邮件出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 28304 and this is thread id 23284.
2023-11-25 13:47:40,227 [INFO]: 通知网站更新完成！
2023-11-25 13:47:41,114 [INFO]: 五育系统更新完成！
2023-11-25 13:48:41,576 [INFO]: 通知网站更新完成！
2023-11-25 13:48:42,548 [INFO]: 五育系统更新完成！
2023-11-25 13:49:39,554 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 13:49:39,554 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 14:02:11,911 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 14:02:11,912 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 14:02:11,912 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 14:02:11,913 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 14:02:11,913 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 14:02:21,367 [ERROR]: 微信公众号更新出错：登录出错：Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=119.0.6045.160)
Stacktrace:
	GetHandleVerifier [0x00007FF6C5F582B2+55298]
	(No symbol) [0x00007FF6C5EC5E02]
	(No symbol) [0x00007FF6C5D805AB]
	(No symbol) [0x00007FF6C5D60038]
	(No symbol) [0x00007FF6C5DE6BC7]
	(No symbol) [0x00007FF6C5DFA15F]
	(No symbol) [0x00007FF6C5DE1E83]
	(No symbol) [0x00007FF6C5DB670A]
	(No symbol) [0x00007FF6C5DB7964]
	GetHandleVerifier [0x00007FF6C62D0AAB+3694587]
	GetHandleVerifier [0x00007FF6C632728E+4048862]
	GetHandleVerifier [0x00007FF6C631F173+4015811]
	GetHandleVerifier [0x00007FF6C5FF47D6+695590]
	(No symbol) [0x00007FF6C5ED0CE8]
	(No symbol) [0x00007FF6C5ECCF34]
	(No symbol) [0x00007FF6C5ECD062]
	(No symbol) [0x00007FF6C5EBD3A3]
	BaseThreadInitThunk [0x00007FFBB2EF1F67+23]
	RtlUserThreadStart [0x00007FFBB3D44730+32]

2023-11-25 14:03:12,365 [INFO]: 通知网站更新完成！
2023-11-25 14:03:13,453 [INFO]: 五育系统更新完成！
2023-11-25 14:03:14,840 [INFO]: 发送五育邮件完成！
2023-11-25 14:03:53,715 [INFO]: 发送即时邮件完成！
2023-11-25 14:04:13,689 [INFO]: 通知网站更新完成！
2023-11-25 14:04:14,892 [INFO]: 五育系统更新完成！
2023-11-25 14:04:18,434 [INFO]: 发送五育邮件完成！
2023-11-25 14:04:21,089 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 14:04:21,089 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 14:04:21,089 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 14:04:21,090 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 14:09:20,393 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 14:09:20,394 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 14:09:20,395 [INFO]: 子线程 五育系统更新 开始运行！
